1.000000000000000000e+00 2.414221781945945668e-39 1.117128189805470427e-39 2.414221781945945668e-39 1.117128189805470427e-39 2.414221781945945668e-39 1.117128189805470427e-39
1.028044732093309266e+00 2.486874059072300439e-39 1.151354483761201668e-39 2.486874059072300439e-39 1.151354483761201668e-39 2.486874059072300439e-39 1.151354483761201668e-39
1.056875971184804142e+00 2.561377720008929077e-39 1.186427830627682682e-39 2.561377720008929077e-39 1.186427830627682682e-39 2.561377720008929077e-39 1.186427830627682682e-39
1.086515774652538235e+00 2.637766008246715225e-39 1.222382909024233446e-39 2.637766008246715225e-39 1.222382909024233446e-39 2.637766008246715225e-39 1.222382909024233446e-39
1.116986818467823106e+00 2.716104044053753507e-39 1.259229439423359763e-39 2.716104044053753507e-39 1.259229439423359763e-39 2.716104044053753507e-39 1.259229439423359763e-39
1.148312414543511073e+00 2.796445199568273953e-39 1.297005172619148648e-39 2.796445199568273953e-39 1.297005172619148648e-39 2.796445199568273953e-39 1.297005172619148648e-39
1.180516528568805068e+00 2.878848430091903053e-39 1.335733936113450853e-39 2.878848430091903053e-39 1.335733936113450853e-39 2.878848430091903053e-39 1.335733936113450853e-39
1.213623798344240834e+00 2.963369700181703755e-39 1.375445568202658852e-39 2.963369700181703755e-39 1.375445568202658852e-39 2.963369700181703755e-39 1.375445568202658852e-39
1.247659552630869584e+00 3.050076311626621703e-39 1.416170247881058082e-39 3.050076311626621703e-39 1.416170247881058082e-39 3.050076311626621703e-39 1.416170247881058082e-39
1.282649830528060475e+00 3.139026535944742062e-39 1.457941956638196352e-39 3.139026535944742062e-39 1.457941956638196352e-39 3.139026535944742062e-39 1.457941956638196352e-39
1.318621401394748593e+00 3.230286975976239708e-39 1.500792347409482593e-39 3.230286975976239708e-39 1.500792347409482593e-39 3.230286975976239708e-39 1.500792347409482593e-39
1.355601785329368481e+00 3.323933139891476179e-39 1.544765088652480594e-39 3.323933139891476179e-39 1.544765088652480594e-39 3.323933139891476179e-39 1.544765088652480594e-39
1.393619274224142446e+00 3.420026817056829988e-39 1.589891501472835388e-39 3.420026817056829988e-39 1.589891501472835388e-39 3.420026817056829988e-39 1.589891501472835388e-39
1.432702953409830782e+00 3.518666954996698057e-39 1.636225421103314035e-39 3.518666954996698057e-39 1.636225421103314035e-39 3.518666954996698057e-39 1.636225421103314035e-39
1.472882723907502633e+00 3.619921124204082597e-39 1.683789082408918980e-39 3.619921124204082597e-39 1.683789082408918980e-39 3.619921124204082597e-39 1.683789082408918980e-39
1.514189325304352129e+00 3.723884698571502355e-39 1.732639731263072427e-39 3.723884698571502355e-39 1.732639731263072427e-39 3.723884698571502355e-39 1.732639731263072427e-39
1.556654359271061550e+00 3.830640610471670916e-39 1.782815955723072465e-39 3.830640610471670916e-39 1.782815955723072465e-39 3.830640610471670916e-39 1.782815955723072465e-39
1.600310313738700696e+00 3.940247245343543258e-39 1.834359663136633276e-39 3.940247245343543258e-39 1.834359663136633276e-39 3.940247245343543258e-39 1.834359663136633276e-39
1.645190587753662559e+00 4.052814414207895283e-39 1.887326974327138401e-39 4.052814414207895283e-39 1.887326974327138401e-39 4.052814414207895283e-39 1.887326974327138401e-39
1.691329517029648066e+00 4.168416699566038817e-39 1.941755049473153075e-39 4.168416699566038817e-39 1.941755049473153075e-39 4.168416699566038817e-39 1.941755049473153075e-39
1.738762400216250725e+00 4.287059466123333692e-39 1.997690206919489180e-39 4.287059466123333692e-39 1.997690206919489180e-39 4.287059466123333692e-39 1.997690206919489180e-39
