1.000000000000000000e+00 1.005500992913619242e-38 1.760969971391699921e-39 9.664535750663681652e-39 1.709574387546157286e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.028044732093309266e+00 1.035709971704762074e-38 1.818824230621070430e-39 9.964575013140279363e-39 1.766859021712870341e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.056875971184804142e+00 1.066686482593035579e-38 1.878272220715045938e-39 1.027220284357883874e-38 1.825690112064632353e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.086515774652538235e+00 1.098445371280166983e-38 1.939268985655523403e-39 1.058762695699772397e-38 1.886121748319593278e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.116986818467823106e+00 1.131020242353316587e-38 2.001943565556603102e-39 1.091108194023777956e-38 1.948199775267015146e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.148312414543511073e+00 1.164423370395751218e-38 2.066330562414167867e-39 1.124280224859151812e-38 2.011977253182824149e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.180516528568805068e+00 1.198681825208528543e-38 2.132483491467211581e-39 1.158301679987065464e-38 2.077500544966322006e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.213623798344240834e+00 1.233819506751879641e-38 2.200463053392177610e-39 1.193195493312804888e-38 2.144829495571920253e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.247659552630869584e+00 1.269862872313754784e-38 2.270331262418533665e-39 1.229004652447653952e-38 2.214033453882064218e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.282649830528060475e+00 1.306834972117090636e-38 2.342150077319774675e-39 1.265735196033818406e-38 2.285162786798216394e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.318621401394748593e+00 1.344762711452509252e-38 2.415998459090949036e-39 1.303413494705059420e-38 2.358281120335546394e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.355601785329368481e+00 1.383678081666416964e-38 2.491947388413097777e-39 1.342073648128430430e-38 2.433457583928272112e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.393619274224142446e+00 1.423604055866316655e-38 2.570087270329499992e-39 1.381734235938917330e-38 2.510752616020828213e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.432702953409830782e+00 1.464573080271545904e-38 2.650490763113039845e-39 1.422429533520482621e-38 2.590236594089105468e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.472882723907502633e+00 1.506618132885545980e-38 2.733253110886432390e-39 1.464190869869192989e-38 2.671995669836275165e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.514189325304352129e+00 1.549777046620128449e-38 2.818447509287998126e-39 1.507045165400333878e-38 2.756110624412210373e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.556654359271061550e+00 1.594081491882845282e-38 2.906182695143955058e-39 1.551025031619592124e-38 2.842673024207823209e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.600310313738700696e+00 1.639561238332559579e-38 2.996542871512671361e-39 1.596159727162274075e-38 2.931779708562854685e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.645190587753662559e+00 1.686247690637663658e-38 3.089623507717718009e-39 1.642491128867669286e-38 3.023525147286004018e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.691329517029648066e+00 1.734171028755354830e-38 3.185518888327337440e-39 1.690051797665082261e-38 3.118011944828471864e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.738762400216250725e+00 1.783371967003951531e-38 3.284325854115087888e-39 1.738886705619136076e-38 3.215340946541573034e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.787525525904235080e+00 1.833877482001175625e-38 3.386155347488992896e-39 1.789040524909831282e-38 3.315629780799402597e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.837656200388171124e+00 1.885737242978414627e-38 3.491139702277320839e-39 1.840527076601832662e-38 3.418957633943962197e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.889192776207666347e+00 1.938954383569754338e-38 3.599387304530105605e-39 1.893389402172180685e-38 3.525442652387453921e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.942174681489025723e+00 1.993595750982489679e-38 3.710992901959876890e-39 1.947660826880670589e-38 3.635218868835253174e-39 0.000000000000000000e+00 0.000000000000000000e+00
1.996642450109793909e+00 2.049678851621272529e-38 3.826091028318184474e-39 2.003378419260978566e-38 3.748401349351360615e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.052637752709252084e+00 2.107289550241418815e-38 3.944778131320832142e-39 2.060589498363142846e-38 3.865111692827621442e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.110203428568595552e+00 2.166418932563122490e-38 4.067194097096756932e-39 2.119324374096974819e-38 3.985448280996424784e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.169383518385184395e+00 2.227126785379392184e-38 4.193448952155638426e-39 2.179632607887996078e-38 4.109532604216369533e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.230223297965937768e+00 2.289454762927219892e-38 4.323625418843113842e-39 2.241547912692937584e-38 4.237493174013942561e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.292769312865649223e+00 2.353448829455581241e-38 4.457877819145073182e-39 2.305131117226795615e-38 4.369461148321522864e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.357069413996727647e+00 2.419157847664471097e-38 4.596345805816875903e-39 2.370413806300743880e-38 4.505580095536881233e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.423172794237599348e+00 2.486611978022900343e-38 4.739101886699576612e-39 2.437448901863388753e-38 4.645927071088630060e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.491130026067788883e+00 2.555869142103698773e-38 4.886260420622936066e-39 2.506278919523785503e-38 4.790667666862444665e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.560993100258458721e+00 2.626982035221070545e-38 5.038029278476724689e-39 2.576956478756771649e-38 4.939974720807718585e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.632815465648020936e+00 2.699987726146324909e-38 5.194451192378027793e-39 2.649526104172401615e-38 5.093908913181560076e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.706652070033241486e+00 2.774945970854569144e-38 5.355664405110212499e-39 2.724045513841575382e-38 5.252675419389180655e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.782559402207124499e+00 2.851905345998069355e-38 5.521796356758494747e-39 2.800557387718933630e-38 5.416357201153860224e-39 0.000000000000000000e+00 0.000000000000000000e+00
2.860595535175742388e+00 2.930911328629550032e-38 5.693011640699407614e-39 2.879137613941862968e-38 5.585122730885231454e-39 0.000000000000000000e+00 0.000000000000000000e+00
