0.	13.088499999999998	0.4957
0.005	13.0882790475	0.4957
0.01	13.08761619	0.4957
0.015	13.086511427499998	0.4957
0.02	13.084964759999998	0.4957
0.025	13.082976187499998	0.4957
0.03	13.080545709999999	0.4957
0.035	13.077673327499998	0.4957
0.04	13.07435904	0.4957
0.045	13.070602847499998	0.4957
0.05	13.066404749999998	0.4957
0.055	13.061764747499998	0.4957
0.06	13.05668284	0.4957
0.065	13.0511590275	0.4957
0.07	13.045193309999998	0.4957
0.075	13.038785687499999	0.4957
0.08	13.031936159999999	0.4957
0.085	13.024644727499998	0.4957
0.09	13.01691139	0.4957
0.095	13.0087361475	0.4957
0.1	13.000118999999998	0.4957
0.105	12.991059947499998	0.4957
0.11	12.981558989999998	0.4957
0.115	12.971616127499999	0.4957
0.12	12.96123136	0.4957
0.125	12.950404687499999	0.4957
0.13	12.939136109999998	0.4957
0.135	12.927425627499998	0.4957
0.14	12.915273239999998	0.4957
0.145	12.902678947499998	0.4957
0.15	12.889642749999998	0.4957
0.155	12.876164647499998	0.4957
0.16	12.862244639999998	0.4957
0.165	12.847882727499998	0.4957
0.17	12.833078909999998	0.4957
0.17500000000000002	12.817833187499998	0.4957
0.18	12.802145559999998	0.4656
0.185	12.7860160275	0.4656
0.19	12.769444589999999	0.4656
0.195	12.155559705999998	0.4656
0.2	12.138811999999998	0.4656
0.20500000000000002	12.121716323999998	0.4656
0.21	12.104268532	0.4656
0.215	12.086464477999998	0.4656
0.22	12.068300016	0.4656
0.225	12.049770999999998	0.4656
0.23	12.030873284	0.4656
0.23500000000000001	12.011602721999997	0.4656
0.24	11.991955168	0.4656
0.245	11.971926476	0.4656
0.25	11.951512499999998	0.4656
0.255	11.930709094	0.4656
0.26	11.909512111999998	0.4656
0.265	11.887917407999998	0.4656
0.27	11.865920835999999	0.4656
0.275	11.843518249999999	0.4656
0.28	11.820705504	0.4656
0.28500000000000003	11.797478452	0.4656
0.29	11.773832947999999	0.4656
0.295	11.749764845999998	0.4656
0.3	11.72527	0.4656
0.305	11.700344264	0.4656
0.31	11.674983491999999	0.4656
0.315	11.649183538	0.4656
0.32	11.622940256	0.4656
0.325	11.596249499999999	0.4656
0.33	11.569107124	0.4656
0.335	11.541508981999998	0.4656
0.34	11.513450928000001	0.4656
0.34500000000000003	11.484928816	0.4656
0.35000000000000003	11.4559385	0.4656
0.355	11.426475834	0.4656
0.36	11.396536672	0.4656
0.365	11.366116867999999	0.4656
0.37	11.335212276	0.4656
0.375	11.30381875	0.4656
0.38	11.271932143999997	0.4656
0.385	11.239548312	0.4656
0.39	11.206663108	0.4656
0.395	11.173272386	0.4656
0.4	11.139372	0.4656
0.405	11.104957803999998	0.4656
0.41000000000000003	11.070025652	0.4656
0.41500000000000004	11.034571398	0.4656
0.42	10.998590895999998	0.4656
0.425	10.96208	0.4656
0.43	10.925034564	0.4656
0.435	10.887450441999999	0.4656
0.44	10.849323487999998	0.4656
0.445	10.810649556	0.4656
0.45	10.7714245	0.4656
0.455	10.731644173999998	0.4656
0.46	10.691304431999997	0.4656
0.465	10.650401128	0.4656
0.47000000000000003	10.608930116	0.4656
0.47500000000000003	10.566887249999999	0.4656
0.48	10.524268383999999	0.4656
0.485	10.481069372	0.4656
0.49	10.437286067999999	0.4656
0.495	10.392914326	0.4656
0.5	10.347949999999999	0.4656
0.505	10.302388944	0.4656
0.51	10.256227012	0.4656
0.515	10.209460057999998	0.4656
0.52	10.162083936	0.4656
0.525	10.1140945	0.4656
0.53	10.065487603999998	0.4656
0.535	10.016259101999998	0.4656
0.54	9.966404848	0.4656
0.545	9.915920695999997	0.4656
0.55	5.5544042875	0.4656
0.555	5.5384615047875	0.4656
0.56	5.522538668799999	0.4656
0.5650000000000001	5.506633469012499	0.4656
0.5700000000000001	5.490743594899999	0.4656
0.5750000000000001	5.474866735937499	0.4656
0.58	5.459000581599999	0.4656
0.585	5.4431428213625	0.4656
0.59	5.427291144699999	0.4656
0.595	5.4114432410875	0.4656
0.6	5.3955968	0.4656
0.605	5.3797495109125	0.4656
0.61	5.3638990633	0.4656
0.615	5.3480431466375	0.4656
0.62	5.3321794504	0.4656
0.625	5.3163056640625	0.4656
0.63	5.3004194771	0.4656
0.635	5.2845185789875	0.4656
0.64	5.2686006592	0.4656
0.645	5.2526634072125	0.4656
0.65	5.2367045125	0.4656
0.655	5.2207216645375	0.4656
0.66	5.2047125528	0.4656
0.665	5.1886748667625	0.4656
0.67	5.172606295899999	0.4656
0.675	5.1565045296875	0.4656
0.68	5.1403672576	0.4656
0.685	5.124192169112499	0.4656
0.6900000000000001	5.107976953699999	0.4656
0.6950000000000001	5.091719300837499	0.4656
0.7000000000000001	5.0754169	0.4656
0.705	5.059067440662501	0.4656
0.71	5.0426686123	0.4656
0.715	5.0262181043875	0.4656
0.72	5.0097136064	0.4656
0.725	4.9931528078125	0.4656
0.73	4.976533398100001	0.4656
0.735	4.9598530667375	0.4656
0.74	4.943109503199999	0.4656
0.745	4.926300396962499	0.4656
0.75	4.9094234375	0.4656
0.755	4.8924763142875	0.4656
0.76	4.8754567168	0.4656
0.765	4.858362334512499	0.4656
0.77	4.8411908569	0.4656
0.775	4.823939973437499	0.4656
0.78	4.8066073735999995	0.4656
0.785	4.7891907468624995	0.4656
0.79	4.7716877827	0.4656
0.795	4.7540961705875	0.4656
0.8	4.736413599999999	0.4656
0.805	4.7186377604124985	0.4656
0.81	4.7007663413	0.4656
0.8150000000000001	4.682797032137499	0.4656
0.8200000000000001	4.664727522400001	0.4656
0.8250000000000001	4.6465555015625	0.4656
0.8300000000000001	4.6282786590999985	0.4656
0.835	4.609894684487501	0.4656
0.84	4.5914012672	0.4656
0.845	4.572796096712499	0.4656
0.85	4.5540768625	0.4656
0.855	4.5352412540375	0.4656
0.86	4.516286960799999	0.4656
0.865	4.4972116722625	0.4656
0.87	4.4780130779	0.4656
0.875	4.4586888671875	0.4656
0.88	4.439236729599999	0.4656
0.885	4.4196543546125	0.4656
0.89	4.3999394317	0.4656
0.895	3.991878	0.4656
0.9	3.9844600000000003	0.4656
0.905	3.977042	0.4656
0.91	3.942281999999999	0.4656
0.915	3.9021329999999987	0.4656
0.92	3.861983999999999	0.4656
0.925	3.8218349999999988	0.4656
0.93	3.781685999999999	0.4656
0.935	3.7415369999999992	0.4656
0.9400000000000001	3.5326699999999995	0.4656
0.9450000000000001	3.5136475	0.4656
0.9500000000000001	3.4946249999999996	0.4656
0.9550000000000001	3.4756024999999995	0.4656
0.96	3.45658	0.4656
0.965	3.4375575	0.4656
0.97	3.3626279999999995	0.4656
0.975	3.36609	0.4656
0.98	3.3695519999999997	0.4656
0.985	3.3730139999999995	0.4656
0.99	3.376476	0.4656
0.995	3.379938	0.4656
1.	1.02	0.4656
