1.0 81779550.2541 310349.967157 4.66497412549 31509258.8618 82602.4025581 2325380.61103 2328223.19171 55669.6986015 130.96526471 0.0
85525357.8481 5.98149572972e+23 2.2696770556e+21 3.41255787543e+16 2.30381576463e+23 6.03762764552e+20 1.69872903091e+22 1.70080799076e+22 4.06622661815e+20 130.948227754 0.0
85747526.2826 6.01260947668e+23 2.28148315909e+21 3.43030886398e+16 2.3157994463e+23 6.0689233839e+20 1.70756525309e+22 1.70965502699e+22 4.08737777361e+20 130.94816745 0.0
85968549.6607 6.04364292369e+23 2.29325879278e+21 3.44801403988e+16 2.32775219987e+23 6.10024748918e+20 1.71637867029e+22 1.71847923034e+22 4.10847434109e+20 130.948107146 0.0
86188455.8553 6.07459875813e+23 2.3050049764e+21 3.46567493631e+16 2.33967506041e+23 6.13149325497e+20 1.72517004573e+22 1.72728136495e+22 4.12951814747e+20 130.948046842 0.0
86407233.3899 6.10547415283e+23 2.31672063718e+21 3.48328994034e+16 2.35156693901e+23 6.16265782762e+20 1.7339385765e+22 1.73606062693e+22 4.1506189577e+20 130.947986538 0.0
86624910.7171 6.13627334033e+23 2.32840738116e+21 3.50086146669e+16 2.36342946586e+23 6.19374547932e+20 1.74268546461e+22 1.74481821977e+22 4.17155683874e+20 130.947956387 0.0
86841496.7307 6.16699359004e+23 2.34006417221e+21 3.51838795753e+16 2.37526158926e+23 6.22464064167e+20 1.75140993461e+22 1.75355336706e+22 4.19244105635e+20 130.947896083 0.0
87057020.6044 6.19763930198e+23 2.35169267993e+21 3.53587192314e+16 2.3870650039e+23 6.25557281977e+20 1.76022660891e+22 1.76226731991e+22 4.21327460176e+20 130.947835779 0.0
87271471.752 6.22820784213e+23 2.36329190483e+21 3.55331186076e+16 2.39883869528e+23 6.2864271047e+20 1.76890855298e+22 1.77095932935e+22 4.23405568429e+20 130.947775475 0.0
87484879.9091 6.25870233644e+23 2.37486303305e+21 3.57070955382e+16 2.41058386737e+23 6.31720665163e+20 1.77756946686e+22 1.77963028423e+22 4.25478642903e+20 130.947715172 0.0
87697255.0433 6.28912312255e+23 2.38640619272e+21 3.58806519493e+16 2.42230065023e+23 6.34791180136e+20 1.78620944647e+22 1.78828028056e+22 4.27546706551e+20 130.947654868 0.0
87908607.3487 6.31947058978e+23 2.39792153155e+21 3.60537900622e+16 2.43398919379e+23 6.37842734536e+20 1.79482860237e+22 1.79690942903e+22 4.29609785841e+20 130.947594564 0.0
88118926.9541 6.34974225497e+23 2.40940810732e+21 3.62264957099e+16 2.44564854166e+23 6.40898142648e+20 1.80342622929e+22 1.80551702358e+22 4.31667711962e+20 130.947534261 0.0
88328265.0342 6.37994444521e+23 2.42086832084e+21 3.63988049898e+16 2.45728113076e+23 6.4394653845e+20 1.81200412425e+22 1.81410486329e+22 4.33720915043e+20 130.947473957 0.0
88536612.2113 6.4100747946e+23 2.43230127436e+21 3.65707044038e+16 2.46888604984e+23 6.46987683143e+20 1.82056161528e+22 1.8226722754e+22 4.35769234244e+20 130.947413654 0.0
88743979.5698 6.44013538196e+23 2.44370775671e+21 3.67422058121e+16 2.48046409957e+23 6.5002178655e+20 1.8290992928e+22 1.83121985105e+22 4.37812810888e+20 130.947383502 0.0
88950398.8944 6.47012687553e+23 2.45508802142e+21 3.69133130271e+16 2.49201553734e+23 6.53037080374e+20 1.8376173466e+22 1.83974778022e+22 4.39851690402e+20 130.947323199 0.0
89155861.3179 6.50004849829e+23 2.46644177368e+21 3.70840216158e+16 2.50354006387e+23 6.5605710294e+20 1.846115556e+22 1.84825584198e+22 4.41885819965e+20 130.947262895 0.0
89360357.9993 6.52989799357e+23 2.47776815718e+21 3.72543187033e+16 2.51503680998e+23 6.59069845599e+20 1.85459328007e+22 1.85674339465e+22 4.43915046162e+20 130.947202592 0.0
89563941.9921 6.55968216382e+23 2.48906975312e+21 3.74254430555e+16 2.5265083957e+23 6.62075994931e+20 1.8630524508e+22 1.86521237249e+22 4.45939831438e+20 130.947142288 0.0
89766604.9285 6.58939886896e+23 2.50034574944e+21 3.75949879859e+16 2.53783345749e+23 6.65075334934e+20 1.87149246039e+22 1.87366216696e+22 4.47960030306e+20 130.947081985 0.0
89968359.1801 6.61904901361e+23 2.5115964894e+21 3.77641531639e+16 2.5492528799e+23 6.68067956913e+20 1.87991356575e+22 1.8820930353e+22 4.49987812428e+20 130.947021682 0.0
90169196.5658 6.64863049188e+23 2.52282117391e+21 3.79329265743e+16 2.56064585622e+23 6.71041486041e+20 1.88831516879e+22 1.8905043787e+22 4.51998872426e+20 130.946961378 0.0
90369150.5442 6.67814734548e+23 2.53402133661e+21 3.81013312769e+16 2.57201394307e+23 6.74020600811e+20 1.8966984174e+22 1.8988973464e+22 4.54005538995e+20 130.946901075 0.0
90568234.1107 6.70760063272e+23 2.54519737908e+21 3.82693733095e+16 2.58335754804e+23 6.76993299875e+20 1.90506361218e+22 1.90727223933e+22 4.56007884086e+20 130.946840772 0.0
90766439.5655 6.73698991174e+23 2.55634913363e+21 3.84370501513e+16 2.59467650096e+23 6.79959538635e+20 1.91341062762e+22 1.91562893184e+22 4.58005877657e+20 130.94681062 0.0
90963780.1754 6.7663132066e+23 2.56747585052e+21 3.86043505288e+16 2.60597004083e+23 6.82919117662e+20 1.92173890253e+22 1.9239668621e+22 4.59999385377e+20 130.946750317 0.0
91160269.41 6.79557323271e+23 2.57857856009e+21 3.87712899343e+16 2.61723921343e+23 6.85872311018e+20 1.93004920812e+22 1.9322868022e+22 4.61988591849e+20 130.946690014 0.0
