# Atmospheric neutrino differential production profile from MCEq
# Format: coszen height[cm] energy[GeV] nu_e nu_e_bar nu_mu nu_mu_bar nu_tau nu_tau_bar
# Values are differential production rates: d(flux)/d(height)
# Generated with: SIBYLL23C, HillasGaisser2012 H3a, SouthPole January
# Grid: 21 coszen x 30 heights x 121 energies
#
-1.000000e+00 6.159823e+05 1.122018e-01 4.606002e-08 3.711066e-08 6.433231e-08 6.857864e-08 1.982434e-16 2.024177e-16
-1.000000e+00 4.215066e+05 1.122018e-01 2.838919e-08 2.318458e-08 3.381844e-08 3.743378e-08 9.354260e-17 9.402976e-17
-1.000000e+00 2.884301e+05 1.122018e-01 1.890492e-08 1.541968e-08 1.958356e-08 2.248347e-08 4.398992e-17 4.371961e-17
-1.000000e+00 1.973680e+05 1.122018e-01 1.421335e-08 1.149593e-08 1.334044e-08 1.579020e-08 2.303880e-17 2.272112e-17
-1.000000e+00 1.350557e+05 1.122018e-01 1.176169e-08 9.425096e-09 1.037657e-08 1.255923e-08 1.385020e-17 1.358928e-17
-1.000000e+00 9.241640e+04 1.122018e-01 1.036917e-08 8.246415e-09 8.809497e-09 1.082547e-08 9.445982e-18 9.236428e-18
-1.000000e+00 6.323903e+04 1.122018e-01 9.527268e-09 7.535090e-09 7.909362e-09 9.816873e-09 7.147657e-18 6.973199e-18
-1.000000e+00 4.327344e+04 1.122018e-01 8.998342e-09 7.089505e-09 7.363415e-09 9.198979e-09 5.862242e-18 5.710477e-18
-1.000000e+00 2.961130e+04 1.122018e-01 8.659679e-09 6.804949e-09 7.021838e-09 8.809600e-09 5.105539e-18 4.968320e-18
-1.000000e+00 2.026253e+04 1.122018e-01 8.429520e-09 6.612154e-09 6.793921e-09 8.548135e-09 4.626723e-18 4.499230e-18
-1.000000e+00 1.386532e+04 1.122018e-01 8.281823e-09 6.488545e-09 6.648882e-09 8.381293e-09 4.329914e-18 4.208651e-18
-1.000000e+00 9.487811e+03 1.122018e-01 8.153599e-09 6.381932e-09 6.525779e-09 8.238368e-09 4.095753e-18 3.979566e-18
